stu;nb_polys;nb_smu;area;soil;soil90;text1;text2;slope1;slope2;aglim1;aglim2;mat1;mat2;zmin;zmax;use1;use2;dt;td1;td2;roo;il;wr;wm1;wm2;wm3;cfl
"332295;1;1;902.35328;\"Bd\";\"\";1;0;2;3;1;1;\"711\";\"\";200;300;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332296;1;1;541.411968;\"Bg\";\"\";1;0;1;2;1;1;\"711\";\"\";200;300;5;1;2;2;0;2;3;2;2;0;0;\"M\""
"332297;1;1;360.941312;\"Ldg\";\"\";1;2;1;0;1;1;\"711\";\"700\";200;300;5;1;2;2;4;1;3;2;1;0;0;\"M\""
"332298;4;1;141.817082;\"Bd\";\"\";2;0;1;0;1;1;\"130\";\"\";300;400;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332299;4;1;85.0902492;\"Bg\";\"\";2;0;1;0;1;1;\"130\";\"\";300;400;5;1;5;0;0;1;3;2;1;0;0;\"M\""
"332300;4;1;56.7268328;\"Ld\";\"\";2;0;1;0;1;1;\"130\";\"\";300;400;5;1;5;0;0;1;3;2;1;0;0;\"M\""
"332301;27;1;2222.3783946;\"Bd\";\"\";1;2;1;0;1;1;\"450\";\"\";500;1000;5;1;5;0;0;2;1;1;2;0;0;\"L\""
"332302;27;1;952.4478834;\"Bh\";\"\";1;2;1;0;1;1;\"450\";\"\";500;1000;5;1;5;0;0;2;1;1;2;0;0;\"L\""
"332306;9;1;753.586983;\"Bd\";\"\";2;0;1;2;1;1;\"100\";\"\";200;300;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332307;9;1;452.1521898;\"Lo\";\"\";2;0;1;0;1;1;\"100\";\"\";200;300;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332308;9;1;301.4347932;\"Lg\";\"\";2;0;1;0;1;1;\"100\";\"\";200;300;5;1;5;0;0;1;3;2;1;0;0;\"M\""
"332309;8;1;8074.3996284;\"Bd\";\"\";2;0;2;0;2;1;\"731\";\"\";500;1000;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332310;8;1;3460.4569836;\"Lo\";\"\";2;0;1;0;1;1;\"731\";\"\";500;1000;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332311;7;1;328.42822985;\"Bd\";\"\";2;0;2;3;3;1;\"700\";\"740\";200;500;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332312;7;1;140.75495565;\"Id\";\"\";2;0;3;0;3;1;\"700\";\"\";200;500;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332313;3;1;2365.5875264;\"Bd\";\"\";2;0;2;3;3;1;\"700\";\"457\";200;500;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332314;3;1;1013.8232256;\"Id\";\"\";2;0;3;0;3;1;\"700\";\"456\";200;500;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332315;9;1;4492.0946735;\"Bd\";\"\";2;0;2;3;3;1;\"711\";\"731\";200;1000;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332316;9;1;1925.1834315;\"Id\";\"\";1;2;3;4;3;1;\"711\";\"731\";200;1000;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332317;14;1;2374.3863381;\"Bd\";\"\";2;3;2;0;3;1;\"732\";\"\";200;500;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332318;14;1;1017.5941449;\"Id\";\"\";2;0;3;0;3;1;\"732\";\"\";200;500;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332319;13;1;1728.4132125;\"Bd\";\"\";2;0;2;3;3;1;\"730\";\"\";800;2000;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332320;13;1;518.52396375;\"Id\";\"\";2;0;3;4;3;1;\"730\";\"\";800;2000;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332321;13;1;518.52396375;\"Ie\";\"\";2;0;3;4;3;1;\"730\";\"\";800;2000;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332322;13;1;345.6826425;\"Be\";\"\";2;0;2;3;3;1;\"730\";\"\";800;2000;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332323;13;1;345.6826425;\"Lo\";\"\";2;0;1;0;1;1;\"730\";\"\";800;2000;5;1;2;4;0;1;1;1;2;0;0;\"M\""
"332324;3;1;228.1618276;\"Bd\";\"\";1;0;1;2;1;1;\"711\";\"\";200;500;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332325;3;1;97.7836404;\"Qc\";\"\";1;0;1;0;1;1;\"711\";\"\";200;500;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332326;5;1;2774.1573398;\"Bd\";\"\";2;1;1;2;1;1;\"731\";\"\";200;500;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332327;5;1;594.4622871;\"Bh\";\"\";2;1;1;2;1;1;\"731\";\"\";200;500;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332328;5;1;594.4622871;\"Pl\";\"\";2;1;1;2;1;1;\"731\";\"\";200;500;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332329;3;1;458.282532;\"Bd\";\"\";2;1;3;4;1;1;\"731\";\"740\";400;1200;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332330;3;1;274.9695192;\"Bh\";\"\";2;1;3;4;1;1;\"731\";\"740\";400;1200;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332331;3;1;183.3130128;\"Pl\";\"\";2;1;2;3;1;1;\"731\";\"\";400;1200;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332332;3;1;634.3861776;\"Bd\";\"\";2;1;3;0;1;1;\"740\";\"\";100;700;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332333;3;1;181.2531936;\"Bc\";\"\";2;0;2;0;1;1;\"740\";\"\";100;700;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332334;3;1;90.6265968;\"Ie\";\"\";2;1;3;4;3;1;\"740\";\"\";100;700;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332335;1;1;62.493844;\"Bd\";\"\";1;2;1;2;3;1;\"150\";\"\";100;300;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332336;1;1;26.783076;\"Jd\";\"\";1;2;1;0;1;1;\"150\";\"\";100;300;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332337;1;1;15.758241;\"Bd\";\"\";1;2;1;0;1;1;\"112\";\"\";100;200;5;1;5;0;0;1;1;1;2;0;0;\"M\""
"332338;1;1;9.4549446;\"Id\";\"\";1;2;1;2;1;1;\"112\";\"\";100;200;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332339;1;1;6.3032964;\"Bg\";\"\";2;0;1;0;1;1;\"112\";\"\";100;200;5;1;2;4;0;1;3;2;2;0;0;\"M\""
"332340;2;1;308.296144;\"Bh\";\"\";1;2;2;3;2;3;\"731\";\"\";400;1200;5;0;5;0;0;4;1;1;2;0;0;\"M\""
"332341;2;1;184.9776864;\"Pf\";\"\";1;0;2;3;2;3;\"731\";\"\";400;1200;5;0;5;0;0;3;1;1;2;0;0;\"L\""
"332342;2;1;61.6592288;\"Ph\";\"\";1;0;2;3;2;3;\"731\";\"\";400;1200;5;0;5;0;0;3;1;1;2;0;0;\"M\""
"332343;2;1;61.6592288;\"Dd\";\"\";2;0;2;0;3;1;\"150\";\"731\";400;1200;5;0;5;0;0;2;3;2;2;0;0;\"M\""
"332344;3;1;73.652479;\"Bh\";\"\";2;0;2;0;1;1;\"740\";\"\";1000;3000;5;0;5;0;0;2;1;1;2;0;0;\"M\""
"332345;3;1;29.4609916;\"Id\";\"\";2;0;3;4;1;1;\"740\";\"\";1000;3000;5;0;5;0;0;4;1;1;2;0;0;\"M\""
"332346;3;1;22.0957437;\"Bd\";\"\";2;0;2;3;1;1;\"740\";\"\";1000;3000;5;0;5;0;0;3;1;1;2;0;0;\"M\""
"332347;3;1;22.0957437;\"U\";\"\";2;0;3;4;1;1;\"740\";\"\";1000;3000;5;0;5;0;0;3;1;1;2;0;0;\"M\""
"332348;1;1;37.908444;\"Bh\";\"\";3;2;2;0;1;1;\"234\";\"\";1500;3000;5;1;5;0;0;2;1;1;2;0;0;\"M\""
"332349;1;1;22.7450664;\"Hc\";\"\";3;2;2;0;1;1;\"234\";\"\";1500;3000;5;1;5;0;0;2;1;1;2;0;0;\"L\""
"332350;1;1;15.1633776;\"Eo\";\"\";4;0;3;4;1;1;\"200\";\"\";1500;3000;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332351;4;1;297.98772;\"Bkh\";\"\";2;0;3;0;1;1;\"212\";\"\";800;1500;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332352;4;1;178.792632;\"Lk\";\"\";2;0;2;0;1;1;\"212\";\"\";800;1500;5;1;2;4;0;2;1;1;2;0;0;\"M\""
"332353;4;1;119.195088;\"Eo\";\"\";2;0;3;4;1;1;\"212\";\"\";800;1500;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332354;21;1;1743.5509715;\"Bkh\";\"\";3;0;3;4;1;1;\"212\";\"\";700;1500;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332355;21;1;1046.1305829;\"Ic\";\"\";3;0;3;4;1;1;\"212\";\"\";700;1500;5;1;5;0;0;4;1;1;2;0;0;\"M\""
"332356;21;1;697.4203886;\"Bk\";\"\";3;0;3;4;1;1;\"212\";\"\";700;1500;5;1;5;0;0;3;1;1;2;0;0;\"M\""
"332358;9;1;448.6891353;\"Beg\";\"\";3;4;2;0;4;1;\"312\";\"\";100;500;3;1;5;0;0;3;3;2;2;0;0;\"H\""
"332359;9;1;192.2953437;\"Be\";\"\";3;4;2;0;1;1;\"312\";\"\";100;500;3;1;5;0;0;1;1;1;2;0;0;\"H\""
"332360;3;1;282.106982;\"Beg\";\"\";2;0;1;2;3;1;\"300\";\"\";100;200;3;1;1;4;5;1;3;2;1;0;0;\"M\""
"332361;3;1;112.8427928;\"Lg\";\"\";2;0;1;0;1;1;\"520\";\"300\";100;200;3;1;2;4;0;1;3;2;1;0;0;\"M\""
"332362;3;1;84.6320946;\"Be\";\"\";2;0;2;3;3;1;\"300\";\"\";100;200;3;1;1;4;0;1;3;2;1;0;0;\"M\""
"332363;3;1;84.6320946;\"Bec\";\"\";4;0;2;3;3;1;\"312\";\"313\";100;200;3;1;2;5;0;1;1;1;2;0;0;\"M\""
"332364;22;1;2819.27212119;\"Beg\";\"\";4;2;1;2;1;1;\"312\";\"231\";250;450;3;1;2;5;4;1;3;2;1;0;0;\"H\""
"332365;22;1;1127.70884848;\"Lg\";\"\";2;3;1;0;1;1;\"510\";\"\";250;450;3;1;3;4;0;1;3;2;1;0;0;\"H\""
"332366;22;1;845.781636356;\"Bec\";\"\";4;0;1;2;1;1;\"212\";\"231\";250;450;3;1;5;0;0;1;1;1;1;0;0;\"H\""
"332367;22;1;845.781636356;\"Be\";\"\";4;0;1;2;1;1;\"212\";\"231\";250;450;3;1;5;0;0;1;1;1;1;0;0;\"H\""
"332368;14;1;1035.667205;\"Beg\";\"\";3;4;1;0;1;1;\"731\";\"741\";150;300;1;3;5;0;0;1;4;2;2;0;0;\"M\""
"332369;14;1;621.400323;\"Lo\";\"\";2;0;1;0;1;1;\"731\";\"741\";150;300;1;3;5;0;0;1;2;1;2;0;0;\"M\""
"332370;14;1;310.7001615;\"Dg\";\"\";2;0;1;0;1;1;\"731\";\"741\";150;300;1;3;5;0;0;1;3;2;2;0;0;\"M\""
"332371;13;1;494.631722;\"Beg\";\"\";4;0;1;2;1;1;\"231\";\"312\";200;300;1;3;1;5;0;1;1;2;1;0;0;\"H\""
"332372;13;1;296.7790332;\"Bk\";\"\";4;0;1;2;1;1;\"231\";\"\";200;300;1;3;5;0;0;1;1;2;1;0;0;\"H\""
"332373;13;1;197.8526888;\"Wd\";\"\";2;0;1;0;1;1;\"231\";\"312\";200;300;1;3;1;4;0;1;1;2;1;0;0;\"H\""
"332374;2;1;622.9815984;\"Beg\";\"\";2;4;1;2;1;1;\"312\";\"231\";200;250;1;3;2;4;5;1;3;2;1;0;0;\"H\""
"332375;2;1;266.9921136;\"Bk\";\"\";4;0;1;2;1;1;\"212\";\"231\";200;250;1;3;5;0;0;1;1;1;1;0;0;\"H\""
"332376;22;1;1437.514591;\"Bk\";\"\";4;2;1;0;1;1;\"232\";\"216\";150;300;3;1;5;0;0;1;1;2;1;0;0;\"H\""
"332377;7;1;908.5923905;\"Bk\";\"\";4;0;1;0;1;1;\"232\";\"\";0;700;3;1;5;0;0;1;1;1;2;0;0;\"L\""
"332378;22;1;1187.12572638;\"Bk\";\"\";4;2;1;2;1;1;\"212\";\"231\";0;400;3;1;5;0;0;1;3;2;1;0;0;\"L\""
"332379;22;1;712.275435825;\"Bec\";\"\";4;2;1;2;1;1;\"212\";\"231\";0;400;3;1;5;0;0;3;1;1;2;0;0;\"L\""
"332380;22;1;474.85029055;\"Eo\";\"\";2;0;2;3;4;3;\"212\";\"\";0;400;3;1;5;0;0;4;1;1;2;0;0;\"L\""
"332381;11;1;1240.085285;\"Bk\";\"\";4;0;1;2;1;1;\"230\";\"\";150;300;3;1;5;0;0;1;3;2;1;0;0;\"M\""
"332382;11;1;1240.085285;\"Bec\";\"\";4;0;1;2;1;1;\"230\";\"330\";150;300;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332383;5;1;164.083577;\"Bk\";\"\";4;0;2;0;3;1;\"232\";\"822\";200;300;1;5;5;0;0;2;1;1;2;0;0;\"M\""
"332384;5;1;98.4501462;\"Bec\";\"\";4;0;2;0;3;1;\"232\";\"822\";200;300;1;5;5;0;0;2;1;1;2;0;0;\"M\""
"332385;5;1;65.6334308;\"Ic\";\"\";4;0;3;0;3;1;\"230\";\"822\";200;300;1;5;5;0;0;4;1;1;2;0;0;\"M\""
"332386;6;1;723.781856;\"Bk\";\"\";4;0;1;2;1;1;\"231\";\"212\";50;150;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332387;6;1;434.2691136;\"Be\";\"\";4;0;1;0;1;1;\"231\";\"212\";50;150;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332388;6;1;289.5127424;\"Eo\";\"\";2;4;2;3;4;3;\"212\";\"\";50;150;3;1;5;0;0;4;1;1;2;0;0;\"M\""
"332389;13;1;1366.3943415;\"Bk\";\"\";4;0;1;2;1;1;\"231\";\"212\";0;300;3;1;5;0;0;1;1;2;1;0;0;\"M\""
"332390;13;1;546.5577366;\"Eo\";\"\";2;4;2;3;4;3;\"212\";\"\";0;300;3;1;5;0;0;4;1;1;2;0;0;\"M\""
"332391;13;1;409.91830245;\"Bkv\";\"\";4;0;1;2;1;1;\"312\";\"231\";0;300;3;1;2;5;0;1;3;2;1;0;0;\"M\""
"332392;13;1;409.91830245;\"Bec\";\"\";4;0;1;2;1;1;\"212\";\"231\";0;300;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332393;1;1;93.488808;\"Bk\";\"\";3;0;2;0;1;1;\"200\";\"\";200;300;3;1;5;0;0;3;1;1;2;0;0;\"L\""
"332394;1;1;93.488808;\"Be\";\"\";3;0;2;0;1;1;\"200\";\"\";200;300;3;1;5;0;0;2;1;1;2;0;0;\"L\""
"332395;5;1;576.285562;\"Bk\";\"\";2;4;1;2;1;1;\"220\";\"231\";75;150;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332396;5;1;576.285562;\"Lo\";\"\";2;1;1;0;1;1;\"411\";\"312\";75;150;3;1;4;4;0;1;2;1;2;0;0;\"M\""
"332397;12;1;484.7918995;\"Bk\";\"\";1;4;2;3;1;1;\"610\";\"311\";100;200;1;3;5;0;0;3;1;1;2;0;0;\"L\""
"332398;12;1;290.8751397;\"Be\";\"\";1;4;2;3;1;1;\"610\";\"311\";100;200;1;3;5;0;0;3;1;1;2;0;0;\"L\""
"332399;12;1;193.9167598;\"Re\";\"\";4;0;3;4;1;1;\"311\";\"\";100;200;1;3;5;0;0;3;1;1;2;0;0;\"L\""
"332400;10;1;435.8578035;\"Bk\";\"\";2;3;1;2;1;1;\"232\";\"313\";500;800;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332401;10;1;186.7962015;\"Bc\";\"\";2;3;1;2;1;1;\"313\";\"\";500;800;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332402;27;1;5018.212326;\"Bk\";\"\";4;2;1;2;1;1;\"630\";\"217\";200;300;3;1;5;0;0;1;1;1;2;0;0;\"H\""
"332403;27;1;3010.9273956;\"Eo\";\"\";4;2;1;3;4;3;\"213\";\"\";200;300;3;1;5;0;0;4;1;1;2;0;0;\"H\""
"332404;27;1;1003.6424652;\"Lo\";\"\";2;0;1;0;1;1;\"630\";\"\";200;300;3;1;2;4;0;1;3;1;2;0;0;\"M\""
"332405;27;1;501.8212326;\"Be\";\"\";4;0;1;2;1;1;\"630\";\"217\";200;300;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332406;27;1;501.8212326;\"Dg\";\"\";2;0;1;0;1;1;\"630\";\"\";200;300;3;1;2;4;0;1;3;2;1;0;0;\"M\""
"332407;11;1;480.793937;\"Bk\";\"\";2;0;1;2;1;1;\"213\";\"630\";100;300;3;1;5;0;0;3;1;1;2;0;0;\"H\""
"332408;11;1;288.4763622;\"Eo\";\"\";2;0;2;3;3;1;\"213\";\"\";100;300;3;1;5;0;0;4;1;1;2;0;0;\"H\""
"332409;11;1;192.3175748;\"Be\";\"\";2;0;1;2;1;1;\"213\";\"630\";100;300;3;1;5;0;0;2;1;1;2;0;0;\"H\""
"332410;19;1;1707.5366225;\"Bk\";\"\";4;0;1;2;1;1;\"232\";\"217\";200;300;3;1;5;0;0;1;1;1;2;0;0;\"H\""
"332411;19;1;1024.5219735;\"Eo\";\"\";4;2;1;3;4;3;\"215\";\"\";200;300;3;1;5;0;0;4;1;1;2;0;0;\"H\""
"332412;19;1;341.5073245;\"Bg\";\"\";4;0;1;2;1;1;\"232\";\"217\";200;300;3;1;5;0;0;1;1;2;1;0;0;\"M\""
"332413;19;1;341.5073245;\"Jc\";\"\";2;0;1;0;1;1;\"150\";\"\";200;300;3;1;5;0;0;1;1;1;1;0;0;\"H\""
"332414;3;1;1087.0454784;\"Bk\";\"\";4;0;1;2;3;1;\"212\";\"\";300;1000;8;0;5;0;0;3;1;1;2;0;0;\"H\""
"332415;3;1;310.5844224;\"Ic\";\"\";4;0;2;3;3;1;\"212\";\"\";300;1000;8;0;5;0;0;4;1;1;2;0;0;\"H\""
"332416;3;1;155.2922112;\"Bc\";\"\";4;0;1;0;1;1;\"330\";\"\";300;1000;8;0;5;0;0;2;1;1;2;0;0;\"H\""
"332417;24;1;2401.42429645;\"Bk\";\"\";2;0;1;2;3;1;\"210\";\"\";100;300;8;0;5;0;0;3;1;1;2;0;0;\"H\""
"332418;24;1;686.121227556;\"Lc\";\"\";2;1;1;0;1;1;\"210\";\"112\";100;300;8;0;5;0;0;1;1;1;2;0;0;\"H\""
"332419;24;1;343.060613778;\"Ic\";\"\";2;0;2;3;3;1;\"210\";\"\";100;300;8;0;5;0;0;4;1;1;2;0;0;\"H\""
"332420;1;1;295.657216;\"Bk\";\"\";2;4;2;3;1;1;\"231\";\"\";200;500;1;3;5;0;0;1;1;1;2;0;0;\"M\""
"332421;1;1;295.657216;\"Re\";\"\";2;4;3;4;1;1;\"231\";\"\";200;500;1;3;5;0;0;1;1;1;2;0;0;\"M\""
"332422;2;1;35.9011002;\"Bk\";\"\";2;0;1;0;1;1;\"111\";\"\";100;100;3;1;5;0;0;1;1;1;2;0;0;\"H\""
"332423;2;1;15.3861858;\"Ge\";\"\";2;0;1;0;1;1;\"\";\"\";100;100;3;1;2;4;0;1;1;3;2;0;0;\"M\""
"332424;5;1;175.805843;\"Bk\";\"\";2;4;3;4;3;1;\"234\";\"\";500;1000;1;5;5;0;0;3;1;1;2;0;0;\"H\""
"332425;5;1;105.4835058;\"Ic\";\"\";2;0;3;4;3;1;\"210\";\"\";500;1000;1;5;5;0;0;4;1;1;2;0;0;\"H\""
"332426;5;1;35.1611686;\"Eo\";\"\";2;4;3;4;4;3;\"210\";\"234\";500;1000;1;5;5;0;0;4;1;1;2;0;0;\"H\""
"332427;5;1;35.1611686;\"Be\";\"\";2;0;2;3;1;1;\"234\";\"\";500;1000;1;5;5;0;0;3;1;1;2;0;0;\"H\""
"332428;11;1;1104.57546063;\"Bkv\";\"\";4;0;2;3;1;1;\"231\";\"\";75;300;3;1;5;0;0;1;2;1;2;0;0;\"H\""
"332429;14;1;1063.345314;\"Bkv\";\"\";4;0;1;2;1;1;\"231\";\"\";300;300;3;1;5;0;0;1;2;1;2;0;0;\"H\""
"332430;14;1;1063.345314;\"Bec\";\"\";4;0;1;2;3;1;\"212\";\"\";300;300;3;1;5;0;0;3;1;1;2;0;0;\"H\""
"332431;11;1;1203.166594;\"Bkv\";\"\";4;0;1;2;1;1;\"231\";\"\";300;450;3;1;4;2;0;1;2;1;2;0;0;\"M\""
"332432;11;1;721.8999564;\"Bec\";\"\";4;0;1;2;1;1;\"231\";\"\";300;450;3;1;2;2;0;1;2;1;2;0;0;\"M\""
"332433;11;1;240.6333188;\"Lg\";\"\";2;3;1;0;1;1;\"510\";\"\";300;450;3;1;2;4;0;1;3;2;1;0;0;\"M\""
"332434;11;1;240.6333188;\"Beg\";\"\";4;0;1;2;1;1;\"231\";\"\";300;450;3;1;5;0;0;1;3;2;1;0;0;\"M\""
"332435;27;1;1165.60639275;\"Bc\";\"\";2;0;1;2;3;1;\"112\";\"\";100;200;3;1;5;0;0;2;1;1;2;0;0;\"H\""
"332436;27;1;699.36383565;\"Lc\";\"\";2;0;1;0;3;1;\"112\";\"\";100;200;3;1;2;4;0;1;1;1;2;0;0;\"H\""
"332437;27;1;466.2425571;\"Bk\";\"\";2;0;1;2;3;1;\"112\";\"\";100;200;3;1;5;0;0;3;1;1;2;0;0;\"H\""
"332438;3;1;59.1681937;\"Bc\";\"\";2;0;1;2;3;1;\"112\";\"\";100;200;3;1;5;0;0;2;1;1;2;0;0;\"H\""
"332439;3;1;25.3577973;\"Lc\";\"\";2;0;1;0;3;1;\"112\";\"\";100;200;3;1;2;4;0;1;1;1;2;0;0;\"H\""
"332440;1;1;267.25432;\"Bc\";\"\";2;0;1;2;1;1;\"330\";\"\";0;200;3;1;1;4;0;1;1;1;2;0;0;\"H\""
"332441;1;1;160.352592;\"Bck\";\"\";2;0;1;2;1;1;\"330\";\"\";0;200;3;1;5;0;0;1;1;1;2;0;0;\"H\""
"332442;1;1;53.450864;\"Lo\";\"\";2;0;1;0;1;1;\"330\";\"\";0;200;3;1;2;4;0;1;1;1;2;0;0;\"H\""
"332443;1;1;53.450864;\"Lc\";\"\";2;0;1;0;1;1;\"330\";\"\";0;200;3;1;2;4;0;1;1;1;2;0;0;\"H\""
"332444;16;1;2223.91790698;\"Bc\";\"\";2;0;2;3;1;1;\"700\";\"\";0;400;9;0;5;0;0;2;1;1;2;0;0;\"M\""
"332445;16;1;953.107674422;\"I\";\"\";2;0;3;4;3;1;\"700\";\"\";0;400;9;0;5;0;0;4;1;1;2;0;0;\"M\""
"332446;14;1;2590.64691275;\"Bcc\";\"\";2;4;1;2;3;1;\"212\";\"\";20;500;3;1;5;0;0;3;1;1;2;0;0;\"M\""
"332447;14;1;1554.38814765;\"Bk\";\"\";3;4;1;2;3;1;\"212\";\"\";20;500;3;1;5;0;0;3;1;1;2;0;0;\"M\""
"332448;14;1;1036.2587651;\"Ic\";\"\";4;0;2;3;3;1;\"212\";\"\";20;500;3;1;5;0;0;4;1;1;2;0;0;\"M\""
"332449;13;1;1074.626812;\"Bcc\";\"\";2;4;1;2;3;1;\"212\";\"\";0;500;3;1;5;0;0;3;1;1;2;0;0;\"H\""
"332450;13;1;644.7760872;\"Bc\";\"\";4;0;1;0;3;1;\"212\";\"\";0;500;3;1;5;0;0;2;1;1;2;0;0;\"H\""
"332451;13;1;429.8507248;\"Lc\";\"\";3;0;1;0;1;1;\"520\";\"\";0;500;3;1;3;4;0;1;1;1;2;0;0;\"H\""
"332456;93;1;9478.9057713;\"Lo\";\"\";3;0;1;0;1;1;\"520\";\"\";50;250;3;5;5;0;0;1;1;1;2;0;0;\"H\""
"332457;93;1;2708.2587918;\"Je\";\"\";2;3;1;0;1;1;\"110\";\"\";50;250;3;5;5;0;0;1;2;1;2;0;0;\"H\""
"332458;93;1;677.06469795;\"Lg\";\"\";3;0;1;0;1;1;\"520\";\"\";50;250;3;5;5;0;0;1;3;2;1;0;0;\"H\""
"332459;93;1;406.23881877;\"Ql\";\"\";1;0;3;0;1;1;\"412\";\"\";50;250;3;5;5;0;0;1;1;1;2;0;0;\"H\""
"332460;4;1;441.978468;\"Lo\";\"\";2;0;1;2;1;1;\"500\";\"\";200;500;3;5;5;0;0;1;1;1;2;0;0;\"M\""
"332461;25;1;3144.8516465;\"Lo\";\"\";3;2;1;2;1;1;\"520\";\"\";50;150;3;5;5;0;0;1;1;1;2;0;0;\"H\""
"332462;25;1;1886.9109879;\"Bec\";\"\";3;4;2;3;4;3;\"220\";\"\";50;150;3;5;5;0;0;1;1;1;2;0;0;\"H\""
"332463;25;1;943.45549395;\"Be\";\"\";4;5;2;3;3;1;\"331\";\"\";50;150;3;5;2;5;0;1;1;1;2;0;0;\"H\""
"332464;12;1;225.50100825;\"Lo\";\"\";3;0;1;2;1;1;\"333\";\"\";350;350;3;5;2;4;0;1;1;1;2;0;0;\"H\""
"332465;12;1;135.30060495;\"Bec\";\"\";3;4;2;3;4;3;\"212\";\"\";350;350;3;5;5;0;0;3;1;1;2;0;0;\"H\""
"332466;12;1;90.2004033;\"Be\";\"\";4;0;2;0;3;1;\"333\";\"212\";350;350;3;5;5;0;0;2;1;1;2;0;0;\"M\""
"332467;10;1;614.532016875;\"Lo\";\"\";3;0;1;0;1;1;\"520\";\"\";50;150;3;1;5;0;0;1;1;1;2;0;0;\"M\""
"332468;10;1;245.81280675;\"Je\";\"\";3;0;1;0;1;1;\"110\";\"150\";50;150;3;1;5;0;0;1;2;2;1;0;0;\"M\""
"332469;10;1;184.359605062;\"Lg\";\"\";3;0;1;0;1;1;\"520\";\"\";50;150;3;1;5;0;0;1;3;2;1;0;0;\"M\""
"332470;10;1;184.359605062;\"De\";\"\";3;0;1;0;1;1;\"520\";\"\";50;150;3;1;5;0;0;1;3;2;1;0;0;\"M\""
"332471;4;1;351.620104;\"Lo\";\"\";3;2;1;0;1;1;\"520\";\"\";0;200;3;5;5;0;0;1;1;1;2;0;0;\"M\""
"332472;4;1;210.9720624;\"Be\";\"\";4;5;2;3;3;1;\"331\";\"\";0;200;3;5;2;5;0;1;1;1;2;0;0;\"M\""
"332473;4;1;140.6480416;\"Eo\";\"\";3;4;3;0;4;3;\"220\";\"\";0;200;3;5;5;0;0;1;1;1;2;0;0;\"M\""
"332477;2;1;147.652188;\"Lo\";\"\";1;3;2;3;1;1;\"740\";\"630\";0;1000;3;1;2;2;0;1;2;1;2;0;0;\"M\""
"332478;2;1;88.5913128;\"Bd\";\"\";1;2;3;0;1;1;\"740\";\"630\";0;1000;3;1;5;0;0;2;2;1;2;0;0;\"M\""
"332479;2;1;59.0608752;\"Be\";\"\";3;2;3;0;1;1;\"740\";\"630\";0;1000;3;1;5;0;0;2;2;1;2;0;0;\"M\""
"332480;5;1;2336.956944;\"Lo\";\"\";3;2;1;0;1;1;\"520\";\"500\";0;300;3;1;5;0;0;1;1;1;2;0;0;\"H\""
"332481;5;1;667.701984;\"De\";\"\";3;2;1;0;1;1;\"500\";\"\";0;300;3;1;5;0;0;1;3;2;1;0;0;\"M\""
"332482;5;1;333.850992;\"Bdg\";\"\";3;2;1;0;1;1;\"500\";\"\";0;300;3;1;5;0;0;1;4;2;1;0;0;\"M\""
